,batting_team,bowling_team,city,current_score,pp,balls_left,wickets_left,crr,Top_Order,Middle_Order,Lower_Order,Tail,Pressure,Aggression_Mode,last_five,Death_Overs,runs_x
43686,Australia,India,Rajkot,124,0,53,7,11.104477611940299,0,1,0,0,0,1,49.0,0,201
50230,Pakistan,Sri Lanka,Colombo,112,0,30,7,7.466666666666667,0,1,0,0,0,0,39.0,0,175
51348,England,Pakistan,Dubai,128,0,25,6,8.08421052631579,0,0,1,0,0,1,50.0,1,172
14269,India,West Indies,Lauderhill,104,0,46,9,8.432432432432432,1,0,0,0,0,0,39.0,0,167
56646,Sri Lanka,Australia,Colombo,86,0,35,3,6.070588235294117,0,0,0,1,1,0,25.0,0,128
25654,Pakistan,South Africa,Nottingham,66,0,64,8,7.071428571428571,0,1,0,0,0,0,33.0,0,149
28247,Australia,Pakistan,St Lucia,95,0,52,8,8.382352941176471,0,1,0,0,0,0,39.0,0,191
48599,England,New Zealand,Manchester,100,0,51,7,8.695652173913043,0,1,0,0,0,0,35.0,0,191
40071,India,Sri Lanka,Pallekele,130,0,17,7,7.572815533980583,0,1,0,0,0,0,36.0,1,155
30755,New Zealand,Australia,Christchurch,187,0,11,4,10.293577981651376,0,0,0,1,0,1,76.0,1,214
175,Australia,Sri Lanka,Adelaide,78,0,72,10,9.75,1,0,0,0,0,1,51.0,0,187
1820,Pakistan,West Indies,Dubai,84,0,50,8,7.2,0,1,0,0,0,0,40.0,0,160
43438,England,West Indies,Barbados,64,0,55,7,5.907692307692308,0,1,0,0,1,0,34.0,0,152
18460,New Zealand,Sri Lanka,Wellington,103,0,55,8,9.507692307692308,0,1,0,0,0,0,37.0,0,162
36989,West Indies,England,Pallekele,170,0,3,5,8.717948717948717,0,0,1,0,0,1,50.0,1,179
17332,South Africa,England,Cape Town,62,0,67,8,7.018867924528302,0,1,0,0,0,0,31.0,0,191
23581,Australia,New Zealand,Sydney,97,0,34,7,6.767441860465116,0,1,0,0,1,0,35.0,0,150
47446,South Africa,Pakistan,Johannesburg,87,0,54,7,7.909090909090909,0,1,0,0,0,0,26.0,0,153
23857,Australia,West Indies,London,153,0,6,4,8.052631578947368,0,0,0,1,0,0,44.0,1,169
12330,Australia,South Africa,Cape Town,102,0,66,10,11.333333333333334,1,0,0,0,0,0,42.0,0,193
37338,New Zealand,England,Pallekele,107,0,22,5,6.551020408163265,0,0,1,0,1,0,41.0,1,148
12857,India,Bangladesh,Nagpur,129,0,29,7,8.505494505494505,0,1,0,0,0,1,57.0,1,174
24296,South Africa,New Zealand,London,55,0,65,9,6.0,1,0,0,0,1,0,23.0,0,128
19744,Bangladesh,South Africa,Cape Town,133,0,11,2,7.321100917431193,0,0,0,1,0,0,28.0,1,144
10657,Pakistan,Australia,Dubai,101,0,35,8,7.129411764705883,0,1,0,0,0,0,30.0,0,150
2051,New Zealand,Australia,Sydney,45,0,66,6,5.0,0,0,1,0,1,0,27.0,0,117
10287,New Zealand,Sri Lanka,Auckland,101,0,33,5,6.9655172413793105,0,0,1,0,1,1,46.0,0,179
3169,Bangladesh,Sri Lanka,Colombo,66,0,76,7,9.0,0,1,0,0,0,0,38.0,0,155
27655,West Indies,Australia,Sydney,82,0,40,4,6.15,0,0,0,1,1,0,31.0,0,138
25530,South Africa,India,Nottingham,59,0,66,8,6.555555555555555,0,1,0,0,1,0,21.0,0,130
7741,Pakistan,Australia,Harare,20,1,89,7,3.870967741935484,0,1,0,0,1,0,20.0,0,116
30811,Pakistan,Australia,Birmingham,44,0,83,9,7.135135135135135,1,0,0,0,0,0,38.0,0,167
40253,India,England,Mumbai,63,0,80,9,9.45,1,0,0,0,0,1,55.0,0,177
53237,Afghanistan,Sri Lanka,Kolkata,48,0,59,7,4.721311475409836,0,1,0,0,1,0,15.0,0,153
49380,England,South Africa,Cape Town,119,0,11,3,6.5504587155963305,0,0,0,1,1,0,37.0,1,134
6853,Sri Lanka,India,Colombo,134,0,22,4,8.204081632653061,0,0,0,1,0,0,22.0,1,152
35006,West Indies,England,London,52,0,82,9,8.210526315789474,1,0,0,0,0,1,47.0,0,125
26258,New Zealand,West Indies,Hamilton,68,0,75,10,9.066666666666666,1,0,0,0,0,1,51.0,0,191
9425,Bangladesh,West Indies,Lauderhill,153,0,11,6,8.422018348623853,0,0,1,0,0,1,53.0,1,171
28124,India,South Africa,St Lucia,81,0,53,8,7.253731343283582,0,1,0,0,0,1,45.0,0,186
13924,India,New Zealand,Wellington,138,0,18,3,8.117647058823529,0,0,0,1,0,1,49.0,1,165
4504,Pakistan,New Zealand,Auckland,192,0,4,6,9.931034482758621,0,0,1,0,0,1,49.0,1,201
9673,Pakistan,England,Cardiff,147,0,14,5,8.320754716981131,0,0,1,0,0,0,36.0,1,173
54938,Afghanistan,West Indies,Nagpur,43,0,69,8,5.0588235294117645,0,1,0,0,1,0,24.0,0,123
33895,Australia,South Africa,Johannesburg,27,1,87,8,4.909090909090909,0,1,0,0,1,0,24.0,0,147
19678,Bangladesh,South Africa,Cape Town,78,0,73,5,9.957446808510639,0,0,1,0,0,0,40.0,0,144
50996,India,Australia,Melbourne,174,0,6,8,9.157894736842104,0,1,0,0,0,1,52.0,1,184
30497,Bangladesh,New Zealand,Hamilton,59,0,41,4,4.481012658227848,0,0,0,1,1,0,15.0,0,78
32471,New Zealand,Sri Lanka,Lauderhill,67,0,37,4,4.843373493975903,0,0,0,1,1,0,28.0,0,81
3211,Bangladesh,Sri Lanka,Colombo,104,0,34,5,7.255813953488372,0,0,1,0,0,0,30.0,0,155
36576,India,England,Colombo,97,0,42,8,7.461538461538462,0,1,0,0,0,0,31.0,0,170
6656,Sri Lanka,Bangladesh,Colombo,62,1,88,9,11.625,1,0,0,0,0,1,55.0,0,214
14934,England,Australia,Southampton,153,0,5,3,7.982608695652174,0,0,0,1,0,0,40.0,1,162
44372,New Zealand,West Indies,Auckland,111,0,36,5,7.928571428571429,0,0,1,0,0,1,45.0,0,189
43084,England,Australia,Melbourne,93,0,41,4,7.063291139240507,0,0,0,1,0,0,31.0,0,130
12176,Australia,South Africa,Johannesburg,71,0,83,9,11.513513513513514,1,0,0,0,0,1,58.0,0,196
166,Australia,Sri Lanka,Adelaide,64,0,81,10,9.846153846153847,1,0,0,0,0,1,50.0,0,187
39288,West Indies,Australia,Barbados,116,0,52,7,10.235294117647058,0,1,0,0,0,0,44.0,0,160
22858,Australia,England,Manchester,69,0,53,7,6.17910447761194,0,1,0,0,1,0,23.0,0,145
56617,Sri Lanka,Australia,Colombo,61,0,63,6,6.421052631578948,0,0,1,0,1,0,27.0,0,128
33037,Pakistan,New Zealand,Christchurch,81,0,71,10,9.918367346938776,1,0,0,0,0,1,49.0,0,183
17987,Australia,South Africa,Brisbane,135,0,37,8,9.759036144578314,0,1,0,0,0,1,52.0,0,209
42923,Australia,England,Hobart,74,0,73,10,9.446808510638299,1,0,0,0,0,1,51.0,0,213
333,Bangladesh,New Zealand,Napier,76,0,41,5,5.772151898734177,0,0,1,0,1,0,20.0,0,141
12397,Australia,South Africa,Cape Town,183,0,3,5,9.384615384615385,0,0,1,0,0,0,38.0,1,193
54494,South Africa,West Indies,Nagpur,106,0,20,4,6.36,0,0,0,1,1,0,34.0,1,122
19051,West Indies,South Africa,Johannesburg,68,0,78,10,9.714285714285714,1,0,0,0,0,1,48.0,0,205
41841,Sri Lanka,Australia,Melbourne,39,0,78,7,5.571428571428571,0,1,0,0,1,0,29.0,0,161
22173,New Zealand,South Africa,Johannesburg,71,0,52,6,6.264705882352941,0,0,1,0,1,0,26.0,0,129
27411,New Zealand,Sri Lanka,Colombo,117,0,37,8,8.457831325301205,0,1,0,0,0,1,46.0,0,170
13917,India,New Zealand,Wellington,122,0,24,4,7.625,0,0,0,1,0,0,34.0,1,165
50194,Pakistan,Sri Lanka,Colombo,67,0,64,8,7.178571428571429,0,1,0,0,0,0,37.0,0,175
24342,South Africa,New Zealand,London,105,0,19,5,6.237623762376238,0,0,1,0,1,0,41.0,1,128
43328,West Indies,England,Barbados,103,0,44,8,8.131578947368421,0,1,0,0,0,0,39.0,0,170
36683,Bangladesh,Pakistan,Pallekele,80,0,63,8,8.421052631578947,0,1,0,0,0,0,33.0,0,175
47058,Sri Lanka,West Indies,Mirpur,54,0,72,7,6.75,0,1,0,0,1,0,22.0,0,160
30854,Pakistan,Australia,Birmingham,106,0,42,5,8.153846153846153,0,0,1,0,0,1,57.0,0,167
43325,West Indies,England,Barbados,91,0,47,8,7.47945205479452,0,1,0,0,0,0,28.0,0,170
2181,England,Australia,Hobart,95,0,61,7,9.661016949152541,0,1,0,0,0,1,45.0,0,155
26036,India,New Zealand,Wellington,86,0,49,7,7.267605633802817,0,1,0,0,0,0,32.0,0,149
41048,England,New Zealand,Auckland,190,0,19,6,11.287128712871286,0,0,1,0,0,1,58.0,1,214
17992,Australia,South Africa,Brisbane,140,0,32,8,9.545454545454545,0,1,0,0,0,1,50.0,0,209
2719,England,New Zealand,Hamilton,126,0,33,6,8.689655172413794,0,0,1,0,0,0,41.0,0,194
52283,Sri Lanka,West Indies,Pallekele,67,0,80,10,10.05,1,0,0,0,0,1,48.0,0,215
55887,Bangladesh,Sri Lanka,Mirpur,32,1,87,7,5.818181818181818,0,1,0,0,1,0,32.0,0,147
27251,New Zealand,Sri Lanka,Colombo,47,0,73,8,6.0,0,1,0,0,1,0,28.0,0,141
14599,Afghanistan,West Indies,Lucknow,32,1,86,8,5.647058823529412,0,1,0,0,1,0,29.0,0,156
31643,Sri Lanka,India,Chandigarh,193,0,3,3,9.897435897435898,0,0,0,1,0,0,38.0,1,206
5825,India,South Africa,Johannesburg,160,0,29,6,10.54945054945055,0,0,1,0,0,1,49.0,1,203
38658,West Indies,England,Nottingham,57,0,59,7,5.60655737704918,0,1,0,0,1,0,33.0,0,172
47239,South Africa,India,Mirpur,137,0,17,6,7.980582524271845,0,0,1,0,0,0,43.0,1,172
23355,Australia,South Africa,Melbourne,168,0,15,4,9.6,0,0,0,1,0,0,42.0,1,182
50235,Pakistan,Sri Lanka,Colombo,120,0,26,7,7.659574468085107,0,1,0,0,0,0,41.0,1,175
31689,Pakistan,England,Dubai,27,0,79,7,3.951219512195122,0,1,0,0,1,0,21.0,0,129
52116,Pakistan,New Zealand,Hamilton,167,0,1,3,8.420168067226891,0,0,0,1,0,1,51.0,1,168
34792,South Africa,New Zealand,Auckland,99,0,53,7,8.865671641791044,0,1,0,0,0,0,44.0,0,165
27872,Afghanistan,India,St Lucia,44,0,59,7,4.327868852459017,0,1,0,0,1,0,15.0,0,115
9523,Bangladesh,West Indies,Lauderhill,128,0,36,6,9.142857142857142,0,0,1,0,0,0,36.0,0,184
15492,Pakistan,England,Manchester,124,0,39,8,9.185185185185185,0,1,0,0,0,1,49.0,0,190
5367,New Zealand,India,Rajkot,190,0,4,8,9.827586206896552,0,1,0,0,0,1,49.0,1,196
54714,England,Sri Lanka,Delhi,89,0,41,7,6.7594936708860756,0,1,0,0,1,0,38.0,0,171
13916,India,New Zealand,Wellington,121,0,25,4,7.6421052631578945,0,0,0,1,0,0,34.0,1,165
44495,West Indies,New Zealand,Wellington,95,0,34,6,6.627906976744186,0,0,1,0,1,0,29.0,0,159
43338,West Indies,England,Barbados,112,0,34,7,7.813953488372093,0,1,0,0,0,0,37.0,0,170
1591,West Indies,India,Lauderhill,109,0,31,4,7.348314606741573,0,0,0,1,0,0,33.0,0,143
29771,New Zealand,England,St Lucia,126,0,18,7,7.411764705882353,0,1,0,0,0,1,49.0,1,149
30810,Pakistan,Australia,Birmingham,43,1,84,9,7.166666666666667,1,0,0,0,0,0,37.0,0,167
53896,Bangladesh,Australia,Bangalore,149,0,4,5,7.706896551724138,0,0,1,0,0,1,47.0,1,156
39956,Pakistan,Sri Lanka,Hambantota,109,0,9,5,5.891891891891892,0,0,1,0,1,0,43.0,1,122
4072,Sri Lanka,India,Colombo,161,0,5,3,8.4,0,0,0,1,0,1,47.0,1,170
38342,Sri Lanka,Pakistan,Colombo,122,0,6,6,6.421052631578948,0,0,1,0,1,0,27.0,1,139
689,South Africa,New Zealand,Auckland,98,0,62,9,10.137931034482758,1,0,0,0,0,1,57.0,0,185
32452,New Zealand,Sri Lanka,Lauderhill,57,0,55,5,5.2615384615384615,0,0,1,0,1,0,40.0,0,81
14309,India,West Indies,Lauderhill,146,0,7,5,7.752212389380531,0,0,1,0,0,0,30.0,1,167
41387,Australia,Pakistan,Dubai,58,0,44,5,4.578947368421052,0,0,1,0,1,0,18.0,0,89
21298,New Zealand,Pakistan,Cape Town,46,0,80,10,6.9,1,0,0,0,1,0,42.0,0,143
14735,Afghanistan,Bangladesh,Dhaka,44,0,78,6,6.285714285714286,0,0,1,0,1,0,32.0,0,164
14037,India,New Zealand,Mount Maunganui,128,0,27,8,8.258064516129032,0,1,0,0,0,0,37.0,1,163
15624,Sri Lanka,Pakistan,Lahore,120,0,33,9,8.275862068965518,1,0,0,0,0,0,36.0,0,165
46798,Bangladesh,Australia,Mirpur,41,0,81,8,6.3076923076923075,0,1,0,0,1,0,37.0,0,153
27658,West Indies,Australia,Sydney,85,0,37,4,6.144578313253012,0,0,0,1,1,0,33.0,0,138
18555,Sri Lanka,New Zealand,Auckland,36,1,86,7,6.352941176470588,0,1,0,0,1,0,27.0,0,115
32833,Pakistan,New Zealand,Auckland,96,0,30,3,6.4,0,0,0,1,1,0,25.0,0,143
2916,West Indies,Pakistan,Barbados,36,0,80,8,5.4,0,1,0,0,1,0,31.0,0,111
33189,England,Sri Lanka,Bristol,101,0,43,7,7.87012987012987,0,1,0,0,0,1,48.0,0,136
9165,Australia,India,Sydney,121,0,23,5,7.484536082474227,0,0,1,0,0,0,37.0,1,164
53512,Pakistan,India,Kolkata,95,0,29,7,6.263736263736264,0,1,0,0,1,0,44.0,0,118
38627,West Indies,England,Nottingham,24,1,90,9,4.8,1,0,0,0,1,0,23.0,0,172
21477,India,Australia,Durban,141,0,25,7,8.905263157894737,0,1,0,0,0,1,62.0,1,188
43431,England,West Indies,Barbados,54,0,62,7,5.586206896551724,0,1,0,0,1,0,28.0,0,152
5192,India,New Zealand,Delhi,95,0,53,10,8.507462686567164,1,0,0,0,0,1,47.0,0,202
36541,India,England,Colombo,59,0,77,9,8.232558139534884,1,0,0,0,0,0,36.0,0,170
30205,Pakistan,Australia,St Lucia,41,0,83,10,6.648648648648648,1,0,0,0,1,0,38.0,0,191
22403,England,New Zealand,Auckland,80,0,68,7,9.23076923076923,0,1,0,0,0,0,44.0,0,184
18133,West Indies,New Zealand,Auckland,103,0,14,5,5.830188679245283,0,0,1,0,1,0,30.0,1,126
42844,South Africa,Sri Lanka,Hambantota,113,0,29,8,7.450549450549451,0,1,0,0,0,0,39.0,1,163
53817,Bangladesh,Australia,Bangalore,37,0,82,8,5.842105263157895,0,1,0,0,1,0,33.0,0,156
51422,Sri Lanka,England,Southampton,60,0,77,8,8.372093023255815,0,1,0,0,0,1,45.0,0,140
22223,New Zealand,South Africa,Johannesburg,125,0,3,3,6.410256410256411,0,0,0,1,1,0,40.0,1,129
43950,Pakistan,South Africa,Dubai,22,0,79,6,3.2195121951219514,0,0,1,0,1,0,18.0,0,98
20039,South Africa,England,Cape Town,42,1,89,8,8.129032258064516,0,1,0,0,0,0,41.0,0,154
26679,England,South Africa,Johannesburg,148,0,31,7,9.97752808988764,0,1,0,0,0,1,61.0,0,202
38321,Sri Lanka,Pakistan,Colombo,104,0,25,8,6.568421052631579,0,1,0,0,1,0,36.0,1,139
6734,Sri Lanka,Bangladesh,Colombo,184,0,12,6,10.222222222222221,0,0,1,0,0,1,49.0,1,214
38661,West Indies,England,Nottingham,58,0,56,7,5.4375,0,1,0,0,1,0,33.0,0,172
10781,Pakistan,New Zealand,Abu Dhabi,95,0,32,6,6.4772727272727275,0,0,1,0,1,0,35.0,0,148
37047,South Africa,Pakistan,Colombo,39,0,66,7,4.333333333333333,0,1,0,0,1,0,21.0,0,133
23819,Australia,West Indies,London,89,0,41,6,6.7594936708860756,0,0,1,0,1,0,37.0,0,169
44834,New Zealand,Bangladesh,Mirpur,85,0,61,8,8.64406779661017,0,1,0,0,0,0,31.0,0,204
1426,West Indies,India,Lauderhill,114,0,68,10,13.153846153846153,1,0,0,0,0,1,74.0,0,245
46922,West Indies,Pakistan,Mirpur,39,1,84,8,6.5,0,1,0,0,1,0,34.0,0,166
36712,Bangladesh,Pakistan,Pallekele,128,0,35,8,9.035294117647059,0,1,0,0,0,1,48.0,0,175
25330,England,West Indies,London,129,0,20,6,7.74,0,0,1,0,0,0,32.0,1,161
14615,Afghanistan,West Indies,Lucknow,48,0,71,7,5.877551020408164,0,1,0,0,1,0,30.0,0,156
25937,Sri Lanka,Pakistan,London,85,0,26,4,5.425531914893617,0,0,0,1,1,0,20.0,1,138
49677,South Africa,Bangladesh,Mirpur,45,1,87,10,8.181818181818182,1,0,0,0,0,0,36.0,0,169
4744,England,Australia,Birmingham,211,0,9,6,11.405405405405405,0,0,1,0,0,1,58.0,1,221
8914,Australia,India,Brisbane,106,0,41,7,8.050632911392405,0,1,0,0,0,0,40.0,0,158
27289,New Zealand,Sri Lanka,Colombo,94,0,36,7,6.714285714285714,0,1,0,0,1,0,36.0,0,141
4362,Pakistan,New Zealand,Wellington,84,0,18,2,4.9411764705882355,0,0,0,1,1,0,37.0,1,105
4748,England,Australia,Birmingham,213,0,5,6,11.11304347826087,0,0,1,0,0,1,57.0,1,221
10804,Pakistan,New Zealand,Abu Dhabi,125,0,10,4,6.818181818181818,0,0,0,1,1,0,34.0,1,148
23854,Australia,West Indies,London,148,0,9,4,8.0,0,0,0,1,0,1,48.0,1,169
18323,Australia,England,Sydney,97,0,71,8,11.877551020408163,0,1,0,0,0,1,69.0,0,221
2332,England,Australia,Melbourne,84,0,36,6,6.0,0,0,1,0,1,0,22.0,0,137
495,New Zealand,Bangladesh,Mount Maunganui,180,0,11,5,9.908256880733944,0,0,1,0,0,0,39.0,1,195
31764,Pakistan,England,Dubai,119,0,5,2,6.208695652173913,0,0,0,1,1,0,33.0,1,129
15959,India,Sri Lanka,Pune,76,0,72,10,9.5,1,0,0,0,0,1,49.0,0,201
7227,Bangladesh,India,Colombo,144,0,13,4,8.074766355140186,0,0,0,1,0,1,55.0,1,166
43891,South Africa,Australia,Centurion,105,0,17,3,6.116504854368932,0,0,0,1,1,0,31.0,1,128
38171,India,South Africa,Colombo,73,0,52,6,6.4411764705882355,0,0,1,0,1,0,36.0,0,152
27237,New Zealand,Sri Lanka,Colombo,29,1,87,8,5.2727272727272725,0,1,0,0,1,0,27.0,0,141
19682,Bangladesh,South Africa,Cape Town,78,0,70,5,9.36,0,0,1,0,0,0,33.0,0,144
19544,New Zealand,Sri Lanka,Johannesburg,38,1,83,8,6.162162162162162,0,1,0,0,1,0,34.0,0,164
31993,Australia,Sri Lanka,Perth,95,0,23,5,5.876288659793815,0,0,1,0,1,1,50.0,1,133
32911,New Zealand,Pakistan,Hamilton,54,0,77,9,7.534883720930233,1,0,0,0,0,0,38.0,0,185
27793,Australia,Pakistan,Melbourne,105,0,25,3,6.631578947368421,0,0,0,1,1,0,27.0,1,127
43287,West Indies,England,Barbados,56,1,85,10,9.6,1,0,0,0,0,0,37.0,0,170
47425,South Africa,Pakistan,Johannesburg,71,0,75,10,9.466666666666667,1,0,0,0,0,1,49.0,0,153
7757,Pakistan,Australia,Harare,30,0,74,6,3.9130434782608696,0,0,1,0,1,0,18.0,0,116
40201,England,India,Pune,139,0,8,4,7.446428571428571,0,0,0,1,0,0,35.0,1,157
1121,West Indies,England,Chester-le-Street,175,0,1,1,8.823529411764707,0,0,0,1,0,0,36.0,1,176
55779,Pakistan,India,Mirpur,32,1,87,8,5.818181818181818,0,1,0,0,1,0,28.0,0,83
46429,Pakistan,Bangladesh,Mirpur,62,0,74,9,8.08695652173913,1,0,0,0,0,0,34.0,0,190
32571,Pakistan,South Africa,Abu Dhabi,67,0,44,5,5.2894736842105265,0,0,1,0,1,0,26.0,0,120
53002,England,West Indies,Mumbai,96,0,48,8,8.0,0,1,0,0,0,0,37.0,0,182
18735,South Africa,India,Johannesburg,104,0,22,4,6.36734693877551,0,0,0,1,1,0,41.0,1,126
19462,India,Pakistan,Durban,83,0,45,5,6.64,0,0,1,0,1,0,41.0,0,141
15045,Australia,England,Southampton,126,0,14,5,7.132075471698113,0,0,1,0,0,0,39.0,1,157
45551,West Indies,India,Mirpur,38,0,72,9,4.75,1,0,0,0,1,0,32.0,0,129
42473,Sri Lanka,Bangladesh,Pallekele,126,0,28,6,8.217391304347826,0,0,1,0,0,0,36.0,1,198
42288,India,Pakistan,Bangalore,37,1,85,10,6.3428571428571425,1,0,0,0,1,0,32.0,0,133
34718,New Zealand,South Africa,Hamilton,162,0,6,6,8.526315789473685,0,0,1,0,0,1,53.0,1,173
54878,Australia,India,Chandigarh,142,0,9,5,7.675675675675675,0,0,1,0,0,0,38.0,1,160
23184,South Africa,Australia,Centurion,69,0,61,8,7.016949152542373,0,1,0,0,0,0,43.0,0,156
23734,England,West Indies,Trinidad,121,0,6,1,6.368421052631579,0,0,0,1,1,0,24.0,1,121
11826,Pakistan,Australia,Perth,58,0,61,6,5.898305084745763,0,0,1,0,1,0,36.0,0,106
2207,England,Australia,Hobart,121,0,37,6,8.74698795180723,0,0,1,0,0,0,33.0,0,155
312,Bangladesh,New Zealand,Napier,65,0,60,6,6.5,0,0,1,0,1,0,35.0,0,141
21547,India,Pakistan,Johannesburg,45,0,78,8,6.428571428571429,0,1,0,0,1,0,25.0,0,157
37165,India,Australia,Colombo,64,0,69,8,7.529411764705882,0,1,0,0,0,0,37.0,0,140
29453,Australia,Sri Lanka,Barbados,31,1,90,6,6.2,0,0,1,0,1,0,30.0,0,168
41282,New Zealand,England,Wellington,99,0,28,5,6.456521739130435,0,0,1,0,1,0,35.0,1,139
17602,South Africa,New Zealand,Johannesburg,99,0,47,7,8.136986301369863,0,1,0,0,0,0,29.0,0,133
20082,South Africa,England,Cape Town,86,0,48,7,7.166666666666667,0,1,0,0,0,0,37.0,0,154
26165,New Zealand,West Indies,Auckland,95,0,45,7,7.6,0,1,0,0,0,0,38.0,0,155
22156,New Zealand,South Africa,Johannesburg,62,0,68,7,7.153846153846154,0,1,0,0,0,0,34.0,0,129
43474,England,West Indies,Barbados,121,0,19,6,7.188118811881188,0,0,1,0,0,0,40.0,1,152
13510,New Zealand,India,Auckland,85,0,61,9,8.64406779661017,1,0,0,0,0,0,29.0,0,203
286,Bangladesh,New Zealand,Napier,30,1,85,6,5.142857142857143,0,0,1,0,1,0,26.0,0,141
26453,India,New Zealand,Christchurch,150,0,7,3,7.964601769911504,0,0,0,1,0,1,48.0,1,162
26558,Sri Lanka,India,Colombo,130,0,24,7,8.125,0,1,0,0,0,0,43.0,1,171
8048,Australia,Pakistan,Harare,131,0,31,8,8.831460674157304,0,1,0,0,0,0,36.0,0,183
5086,England,India,Bristol,140,0,36,6,10.0,0,0,1,0,0,0,37.0,0,198
45808,West Indies,Bangladesh,Mirpur,56,0,67,10,6.339622641509434,1,0,0,0,1,0,26.0,0,171
25526,South Africa,India,Nottingham,59,0,70,9,7.08,1,0,0,0,0,0,28.0,0,130
26157,New Zealand,West Indies,Auckland,79,0,53,7,7.074626865671642,0,1,0,0,0,0,30.0,0,155
31430,Sri Lanka,India,Nagpur,43,1,85,10,7.371428571428571,1,0,0,0,0,0,34.0,0,215
42024,West Indies,Australia,Brisbane,145,0,17,5,8.446601941747574,0,0,1,0,0,0,40.0,1,191
56089,Sri Lanka,India,Mirpur,115,0,12,3,6.388888888888889,0,0,0,1,1,0,39.0,1,138
41641,Australia,Pakistan,Dubai,140,0,33,8,9.655172413793103,0,1,0,0,0,0,38.0,0,168
28360,South Africa,Afghanistan,Barbados,72,0,62,8,7.448275862068965,0,1,0,0,0,0,26.0,0,139
11725,Pakistan,Australia,Sydney,58,0,69,8,6.823529411764706,0,1,0,0,1,0,40.0,0,107
39216,West Indies,Australia,St Lucia,150,0,0,3,7.5,0,0,0,1,0,1,52.0,1,150
6465,India,Sri Lanka,Colombo,140,0,23,7,8.65979381443299,0,1,0,0,0,1,46.0,1,174
54066,England,Afghanistan,Delhi,49,0,77,6,6.837209302325581,0,0,1,0,1,0,34.0,0,142
22506,England,New Zealand,Christchurch,61,1,87,10,11.090909090909092,1,0,0,0,0,1,60.0,0,193
16231,Bangladesh,Pakistan,Lahore,75,0,46,7,6.081081081081081,0,1,0,0,1,0,35.0,0,136
24549,England,South Africa,Nottingham,47,0,60,7,4.7,0,1,0,0,1,0,22.0,0,111
21050,Bangladesh,Pakistan,Cape Town,54,0,80,9,8.1,1,0,0,0,0,0,39.0,0,140
50385,Sri Lanka,Pakistan,Colombo,172,0,0,3,8.6,0,0,0,1,0,1,59.0,1,172
9972,New Zealand,India,Auckland,40,1,91,9,8.275862068965518,1,0,0,0,0,0,40.0,0,158
44133,Sri Lanka,Pakistan,Dubai,97,0,24,6,6.0625,0,0,1,0,1,0,31.0,1,145
47843,Bangladesh,Sri Lanka,Chittagong,84,0,29,3,5.538461538461538,0,0,0,1,1,0,25.0,1,120
42791,South Africa,Sri Lanka,Hambantota,36,0,81,9,5.538461538461538,1,0,0,0,1,0,29.0,0,163
16509,Australia,India,Sydney,145,0,23,8,8.969072164948454,0,1,0,0,0,1,49.0,1,186
15229,England,Pakistan,Manchester,46,0,77,9,6.4186046511627906,1,0,0,0,1,0,38.0,0,131
28861,Australia,India,Barbados,104,0,55,9,9.6,1,0,0,0,0,1,52.0,0,184
19458,India,Pakistan,Durban,81,0,49,6,6.845070422535211,0,0,1,0,1,1,45.0,0,141
20364,New Zealand,England,Durban,144,0,16,3,8.307692307692308,0,0,0,1,0,1,55.0,1,164
10131,New Zealand,India,Hamilton,96,0,60,9,9.6,1,0,0,0,0,1,50.0,0,212
6151,Sri Lanka,India,Mumbai,45,0,77,7,6.27906976744186,0,1,0,0,1,0,35.0,0,135
8324,South Africa,Pakistan,Johannesburg,159,0,3,7,8.153846153846153,0,1,0,0,0,1,46.0,1,188
28119,India,South Africa,St Lucia,71,0,58,8,6.870967741935484,0,1,0,0,1,0,39.0,0,186
52339,Sri Lanka,West Indies,Pallekele,146,0,25,8,9.221052631578948,0,1,0,0,0,1,47.0,1,215
39030,Pakistan,Bangladesh,Mirpur,66,0,61,8,6.711864406779661,0,1,0,0,1,0,22.0,0,135
35488,England,Pakistan,Dubai,37,1,90,9,7.4,1,0,0,0,0,0,33.0,0,150
12265,Australia,South Africa,Johannesburg,178,0,5,4,9.28695652173913,0,0,0,1,0,0,38.0,1,196
51678,New Zealand,Sri Lanka,Mount Maunganui,85,0,65,10,9.272727272727273,1,0,0,0,0,0,36.0,0,182
11172,West Indies,India,Kolkata,92,0,10,2,5.0181818181818185,0,0,0,1,1,0,36.0,1,109
27671,West Indies,Australia,Sydney,93,0,24,4,5.8125,0,0,0,1,1,0,29.0,1,138
56495,Australia,Sri Lanka,Pallekele,101,0,63,9,10.631578947368421,1,0,0,0,0,0,44.0,0,263
25417,Sri Lanka,New Zealand,Nottingham,81,0,57,8,7.714285714285714,0,1,0,0,0,0,34.0,0,158
55445,England,West Indies,Kolkata,83,0,54,7,7.545454545454546,0,1,0,0,0,1,50.0,0,155
56197,Pakistan,Bangladesh,Mirpur,87,0,25,6,5.494736842105263,0,0,1,0,1,1,51.0,1,129
14653,Afghanistan,West Indies,Lucknow,98,0,36,6,7.0,0,0,1,0,1,0,38.0,0,156
3534,West Indies,Pakistan,Trinidad,42,0,82,9,6.631578947368421,1,0,0,0,1,0,34.0,0,124
168,Australia,Sri Lanka,Adelaide,65,0,79,10,9.512195121951219,1,0,0,0,0,1,50.0,0,187
